id,indicatordescriptionid,timeframeid,timeframe,localeid,locale_name,gvid,modifiergraphid,dimensiongraphid,dimensiongraphsortorder,modifiergraphsortorder,dimensiongraphlabel,dimensiongraphheader,textualvalue,floatvalue,formattedvalue,graphvalue,numerator,denominator,confidenceintervallow,confidenceintervallowformatted,graphcilowvalue,confidenceintervalhigh,confidenceintervalhighformatted,graphcihighvalue,standarderror,standarderrorformatted,standarderrorgraphvalue,integraltarget,floattarget,formattedtarget,fipscode,ssacode,hrrcode
192284363,50011,30,2002-2008,287,California - Alameda,0O0601,0,1066,1157,1,Aged 65 years and over; Hispanic or Latino,Age; Race/Ethnicity,,201.6,201.6,201.6,211,104685,174.4,174.4,174.4,228.8,228.8,228.8,13.9,13.9,13.9,,,,6001,,
192284364,50011,30,2002-2008,287,California - Alameda,0O0601,0,1067,1294,1,"Aged 65 years and over; White, non-Hispanic",Age; Race/Ethnicity,,114.5,114.5,114.5,644,562315,105.7,105.7,105.7,123.4,123.4,123.4,4.5,4.5,4.5,,,,6001,,
192284365,50011,30,2002-2008,287,California - Alameda,0O0601,0,1068,1344,1,"Aged 65 years and over; Black or African American, non-Hispanic",Age; Race/Ethnicity,,249.7,249.7,249.7,362,144969,224.0,224.0,224.0,275.4,275.4,275.4,13.1,13.1,13.1,,,,6001,,
192284366,50011,30,2002-2008,287,California - Alameda,0O0601,0,1069,1244,1,Aged 65 years and over; Not Hispanic or Latino,Age; Race/Ethnicity,,133.5,133.5,133.5,1279,957818,126.2,126.2,126.2,140.9,140.9,140.9,3.7,3.7,3.7,,,,6001,,
192284367,50011,30,2002-2008,287,California - Alameda,0O0601,28,1205,1609,29,Male (Age-adjusted),Sex,,26.4,26.4,26.4,,,24.7,24.7,24.7,28.1,28.1,28.1,0.8,0.8,0.8,,,,6001,,
192284368,50011,30,2002-2008,287,California - Alameda,0O0601,28,1206,1616,29,Male; White (Age-adjusted),Sex; Race/Ethnicity,,23.8,23.8,23.8,,,21.8,21.8,21.8,25.7,25.7,25.7,1.0,1.0,1.0,,,,6001,,
192284369,50011,30,2002-2008,287,California - Alameda,0O0601,28,1207,1620,29,Male; Black or African American (Age-adjusted),Sex; Race/Ethnicity,,50.2,50.2,50.2,,,44.0,44.0,44.0,56.4,56.4,56.4,3.2,3.2,3.2,,,,6001,,
192284370,50011,30,2002-2008,287,California - Alameda,0O0601,28,1208,1624,29,Male; American Indian or Alaska Native (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6001,,
192284371,50011,30,2002-2008,287,California - Alameda,0O0601,28,1209,1628,29,Male; Asian or Pacific Islander (Age-adjusted),Sex; Race/Ethnicity,,20.8,20.8,20.8,,,17.6,17.6,17.6,24.1,24.1,24.1,1.7,1.7,1.7,,,,6001,,
192284372,50011,30,2002-2008,287,California - Alameda,0O0601,28,1210,1636,29,Male; Hispanic or Latino (Age-adjusted),Sex; Race/Ethnicity,,35.3,35.3,35.3,,,29.1,29.1,29.1,41.6,41.6,41.6,3.2,3.2,3.2,,,,6001,,
192284373,50011,30,2002-2008,287,California - Alameda,0O0601,28,1211,1644,29,"Male; White, non-Hispanic (Age-adjusted)",Sex; Race/Ethnicity,,21.4,21.4,21.4,,,19.4,19.4,19.4,23.4,23.4,23.4,1.0,1.0,1.0,,,,6001,,
192284374,50011,30,2002-2008,287,California - Alameda,0O0601,28,1212,1648,29,"Male; Black or African American, non-Hispanic (Age-adjusted)",Sex; Race/Ethnicity,,51.2,51.2,51.2,,,44.9,44.9,44.9,57.6,57.6,57.6,3.2,3.2,3.2,,,,6001,,
192284375,50011,30,2002-2008,287,California - Alameda,0O0601,28,1215,1640,29,Male; Not Hispanic or Latino (Age-adjusted),Sex; Race/Ethnicity,,25.4,25.4,25.4,,,23.7,23.7,23.7,27.1,27.1,27.1,0.9,0.9,0.9,,,,6001,,
192284376,50011,30,2002-2008,287,California - Alameda,0O0601,28,1216,1610,29,Female (Age-adjusted),Sex,,19.9,19.9,19.9,,,18.7,18.7,18.7,21.1,21.1,21.1,0.6,0.6,0.6,,,,6001,,
192284377,50011,30,2002-2008,287,California - Alameda,0O0601,28,1217,1617,29,Female; White (Age-adjusted),Sex; Race/Ethnicity,,16.7,16.7,16.7,,,15.3,15.3,15.3,18.1,18.1,18.1,0.7,0.7,0.7,,,,6001,,
192284378,50011,30,2002-2008,287,California - Alameda,0O0601,28,1218,1621,29,Female; Black or African American (Age-adjusted),Sex; Race/Ethnicity,,40.9,40.9,40.9,,,36.3,36.3,36.3,45.4,45.4,45.4,2.3,2.3,2.3,,,,6001,,
192284379,50011,30,2002-2008,287,California - Alameda,0O0601,28,1219,1625,29,Female; American Indian or Alaska Native (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6001,,
192284380,50011,30,2002-2008,287,California - Alameda,0O0601,28,1220,1629,29,Female; Asian or Pacific Islander (Age-adjusted),Sex; Race/Ethnicity,,16.2,16.2,16.2,,,13.8,13.8,13.8,18.6,18.6,18.6,1.2,1.2,1.2,,,,6001,,
192284381,50011,30,2002-2008,287,California - Alameda,0O0601,28,1221,1637,29,Female; Hispanic or Latino (Age-adjusted),Sex; Race/Ethnicity,,29.6,29.6,29.6,,,24.8,24.8,24.8,34.4,34.4,34.4,2.4,2.4,2.4,,,,6001,,
192284382,50011,30,2002-2008,287,California - Alameda,0O0601,28,1222,1645,29,"Female; White, non-Hispanic (Age-adjusted)",Sex; Race/Ethnicity,,14.2,14.2,14.2,,,12.8,12.8,12.8,15.6,15.6,15.6,0.7,0.7,0.7,,,,6001,,
192284383,50011,30,2002-2008,287,California - Alameda,0O0601,28,1223,1649,29,"Female; Black or African American, non-Hispanic (Age-adjusted)",Sex; Race/Ethnicity,,41.7,41.7,41.7,,,37.1,37.1,37.1,46.3,46.3,46.3,2.4,2.4,2.4,,,,6001,,
192284384,50011,30,2002-2008,287,California - Alameda,0O0601,28,1226,1641,29,Female; Not Hispanic or Latino (Age-adjusted),Sex; Race/Ethnicity,,18.9,18.9,18.9,,,17.7,17.7,17.7,20.2,20.2,20.2,0.6,0.6,0.6,,,,6001,,
192284385,50011,30,2002-2008,287,California - Alameda,0O0601,28,1228,1719,29,White (Age-adjusted),Race/Ethnicity,,19.7,19.7,19.7,,,18.5,18.5,18.5,20.8,20.8,20.8,0.6,0.6,0.6,,,,6001,,
192284386,50011,30,2002-2008,287,California - Alameda,0O0601,28,1231,1722,29,Black or African American (Age-adjusted),Race/Ethnicity,,45.1,45.1,45.1,,,41.5,41.5,41.5,48.8,48.8,48.8,1.9,1.9,1.9,,,,6001,,
192284387,50011,30,2002-2008,287,California - Alameda,0O0601,28,1233,1724,29,American Indian or Alaska Native (Age-adjusted),Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6001,,
192284388,50011,30,2002-2008,287,California - Alameda,0O0601,28,1237,1728,29,Asian or Pacific Islander (Age-adjusted),Race/Ethnicity,,18.1,18.1,18.1,,,16.2,16.2,16.2,20.1,20.1,20.1,1.0,1.0,1.0,,,,6001,,
192284389,50011,30,2002-2008,287,California - Alameda,0O0601,28,1245,1735,29,Hispanic or Latino (Age-adjusted),Race/Ethnicity,,32.3,32.3,32.3,,,28.5,28.5,28.5,36.1,36.1,36.1,1.9,1.9,1.9,,,,6001,,
192284390,50011,30,2002-2008,287,California - Alameda,0O0601,28,1247,1743,29,"White, non-Hispanic (Age-adjusted)",Race/Ethnicity,,17.2,17.2,17.2,,,16.0,16.0,16.0,18.4,18.4,18.4,0.6,0.6,0.6,,,,6001,,
192284391,50011,30,2002-2008,287,California - Alameda,0O0601,28,1249,1745,29,"Black or African American, non-Hispanic (Age-adjusted)",Race/Ethnicity,,46.0,46.0,46.0,,,42.3,42.3,42.3,49.8,49.8,49.8,1.9,1.9,1.9,,,,6001,,
192284392,50011,30,2002-2008,287,California - Alameda,0O0601,28,1257,1741,29,Not Hispanic or Latino (Age-adjusted),Race/Ethnicity,,21.7,21.7,21.7,,,20.7,20.7,20.7,22.7,22.7,22.7,0.5,0.5,0.5,,,,6001,,
192284393,50011,30,2002-2008,288,California - Alpine,0O0603,28,1,1,29,Total (Age-adjusted),Total,,,DSU,,,,,,,,,,,,,,,,6003,,
192284394,50011,30,2002-2008,288,California - Alpine,0O0603,0,1,1,1,Total,Total,,,DSU,,,,,,,,,,,,,,,,6003,,
192284395,50011,30,2002-2008,288,California - Alpine,0O0603,0,317,67,1,Aged <18 years,Age,,,DSU,,,,,,,,,,,,,,,,6003,,
192284396,50011,30,2002-2008,288,California - Alpine,0O0603,0,318,179,1,Aged <18 years; Male,Age; Sex,,,DSU,,,,,,,,,,,,,,,,6003,,
192284397,50011,30,2002-2008,288,California - Alpine,0O0603,0,327,222,1,Aged <18 years; Female,Age; Sex,,,DSU,,,,,,,,,,,,,,,,6003,,
192284398,50011,30,2002-2008,288,California - Alpine,0O0603,0,336,930,1,Aged <18 years; White,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6003,,
192284399,50011,30,2002-2008,288,California - Alpine,0O0603,0,337,976,1,Aged <18 years; Black or African American,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6003,,
192284400,50011,30,2002-2008,288,California - Alpine,0O0603,0,338,1022,1,Aged <18 years; American Indian or Alaska Native,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6003,,
192284401,50011,30,2002-2008,288,California - Alpine,0O0603,0,339,1068,1,Aged <18 years; Asian or Pacific Islander,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6003,,
192284402,50011,30,2002-2008,288,California - Alpine,0O0603,0,343,1129,1,Aged <18 years; Hispanic or Latino,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6003,,
192284403,50011,30,2002-2008,288,California - Alpine,0O0603,0,344,1269,1,"Aged <18 years; White, non-Hispanic",Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6003,,
192284404,50011,30,2002-2008,288,California - Alpine,0O0603,0,345,1319,1,"Aged <18 years; Black or African American, non-Hispanic",Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6003,,
192284405,50011,30,2002-2008,288,California - Alpine,0O0603,0,346,1218,1,Aged <18 years; Not Hispanic or Latino,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6003,,
192284406,50011,30,2002-2008,288,California - Alpine,0O0603,0,422,81,1,Aged 18-44 years,Age,,,DSU,,,,,,,,,,,,,,,,6003,,
192284407,50011,30,2002-2008,288,California - Alpine,0O0603,0,423,183,1,Aged 18-44 years; Male,Age; Sex,,,DSU,,,,,,,,,,,,,,,,6003,,
192284408,50011,30,2002-2008,288,California - Alpine,0O0603,0,432,226,1,Aged 18-44 years; Female,Age; Sex,,,DSU,,,,,,,,,,,,,,,,6003,,
192284409,50011,30,2002-2008,288,California - Alpine,0O0603,0,441,935,1,Aged 18-44 years; White,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6003,,
192284410,50011,30,2002-2008,288,California - Alpine,0O0603,0,442,981,1,Aged 18-44 years; Black or African American,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6003,,
192284411,50011,30,2002-2008,288,California - Alpine,0O0603,0,443,1027,1,Aged 18-44 years; American Indian or Alaska Native,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6003,,
192284412,50011,30,2002-2008,288,California - Alpine,0O0603,0,444,1073,1,Aged 18-44 years; Asian or Pacific Islander,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6003,,
192284413,50011,30,2002-2008,288,California - Alpine,0O0603,0,445,1134,1,Aged 18-44 years; Hispanic or Latino,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6003,,
192284414,50011,30,2002-2008,288,California - Alpine,0O0603,0,446,1274,1,"Aged 18-44 years; White, non-Hispanic",Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6003,,
192284415,50011,30,2002-2008,288,California - Alpine,0O0603,0,447,1324,1,"Aged 18-44 years; Black or African American, non-Hispanic",Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6003,,
192284416,50011,30,2002-2008,288,California - Alpine,0O0603,0,448,1223,1,Aged 18-44 years; Not Hispanic or Latino,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6003,,
192284417,50011,30,2002-2008,288,California - Alpine,0O0603,0,789,132,1,Aged 45-64 years,Age,,,DSU,,,,,,,,,,,,,,,,6003,,
192284418,50011,30,2002-2008,288,California - Alpine,0O0603,0,790,196,1,Aged 45-64 years; Male,Age; Sex,,,DSU,,,,,,,,,,,,,,,,6003,,
192284419,50011,30,2002-2008,288,California - Alpine,0O0603,0,799,239,1,Aged 45-64 years; Female,Age; Sex,,,DSU,,,,,,,,,,,,,,,,6003,,
192284420,50011,30,2002-2008,288,California - Alpine,0O0603,0,808,948,1,Aged 45-64 years; White,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6003,,
192284421,50011,30,2002-2008,288,California - Alpine,0O0603,0,809,994,1,Aged 45-64 years; Black or African American,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6003,,
192284422,50011,30,2002-2008,288,California - Alpine,0O0603,0,810,1040,1,Aged 45-64 years; American Indian or Alaska Native,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6003,,
192284423,50011,30,2002-2008,288,California - Alpine,0O0603,0,811,1086,1,Aged 45-64 years; Asian or Pacific Islander,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6003,,
192284424,50011,30,2002-2008,288,California - Alpine,0O0603,0,812,1149,1,Aged 45-64 years; Hispanic or Latino,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6003,,
192284425,50011,30,2002-2008,288,California - Alpine,0O0603,0,813,1287,1,"Aged 45-64 years; White, non-Hispanic",Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6003,,
192284426,50011,30,2002-2008,288,California - Alpine,0O0603,0,814,1337,1,"Aged 45-64 years; Black or African American, non-Hispanic",Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6003,,
192284427,50011,30,2002-2008,288,California - Alpine,0O0603,0,815,1237,1,Aged 45-64 years; Not Hispanic or Latino,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6003,,
192284428,50011,30,2002-2008,288,California - Alpine,0O0603,0,1043,156,1,Aged 65 years and over,Age,,,DSU,,,,,,,,,,,,,,,,6003,,
192284429,50011,30,2002-2008,288,California - Alpine,0O0603,0,1044,205,1,Aged 65 years and over; Male,Age; Sex,,,DSU,,,,,,,,,,,,,,,,6003,,
192284430,50011,30,2002-2008,288,California - Alpine,0O0603,0,1053,248,1,Aged 65 years and over; Female,Age; Sex,,,DSU,,,,,,,,,,,,,,,,6003,,
192284431,50011,30,2002-2008,288,California - Alpine,0O0603,0,1062,955,1,Aged 65 years and over; White,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6003,,
192284432,50011,30,2002-2008,288,California - Alpine,0O0603,0,1063,1001,1,Aged 65 years and over; Black or African American,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6003,,
192284433,50011,30,2002-2008,288,California - Alpine,0O0603,0,1064,1047,1,Aged 65 years and over; American Indian or Alaska Native,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6003,,
192284434,50011,30,2002-2008,288,California - Alpine,0O0603,0,1065,1093,1,Aged 65 years and over; Asian or Pacific Islander,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6003,,
192284435,50011,30,2002-2008,288,California - Alpine,0O0603,0,1066,1157,1,Aged 65 years and over; Hispanic or Latino,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6003,,
192284436,50011,30,2002-2008,288,California - Alpine,0O0603,0,1067,1294,1,"Aged 65 years and over; White, non-Hispanic",Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6003,,
192284437,50011,30,2002-2008,288,California - Alpine,0O0603,0,1068,1344,1,"Aged 65 years and over; Black or African American, non-Hispanic",Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6003,,
192284438,50011,30,2002-2008,288,California - Alpine,0O0603,0,1069,1244,1,Aged 65 years and over; Not Hispanic or Latino,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6003,,
192284439,50011,30,2002-2008,288,California - Alpine,0O0603,28,1205,1609,29,Male (Age-adjusted),Sex,,,DSU,,,,,,,,,,,,,,,,6003,,
192284440,50011,30,2002-2008,288,California - Alpine,0O0603,28,1206,1616,29,Male; White (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6003,,
192284441,50011,30,2002-2008,288,California - Alpine,0O0603,28,1207,1620,29,Male; Black or African American (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6003,,
192284442,50011,30,2002-2008,288,California - Alpine,0O0603,28,1208,1624,29,Male; American Indian or Alaska Native (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6003,,
192284443,50011,30,2002-2008,288,California - Alpine,0O0603,28,1209,1628,29,Male; Asian or Pacific Islander (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6003,,
192284444,50011,30,2002-2008,288,California - Alpine,0O0603,28,1210,1636,29,Male; Hispanic or Latino (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6003,,
192284445,50011,30,2002-2008,288,California - Alpine,0O0603,28,1211,1644,29,"Male; White, non-Hispanic (Age-adjusted)",Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6003,,
192284446,50011,30,2002-2008,288,California - Alpine,0O0603,28,1212,1648,29,"Male; Black or African American, non-Hispanic (Age-adjusted)",Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6003,,
192284447,50011,30,2002-2008,288,California - Alpine,0O0603,28,1215,1640,29,Male; Not Hispanic or Latino (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6003,,
192284448,50011,30,2002-2008,288,California - Alpine,0O0603,28,1216,1610,29,Female (Age-adjusted),Sex,,,DSU,,,,,,,,,,,,,,,,6003,,
192284449,50011,30,2002-2008,288,California - Alpine,0O0603,28,1217,1617,29,Female; White (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6003,,
192284450,50011,30,2002-2008,288,California - Alpine,0O0603,28,1218,1621,29,Female; Black or African American (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6003,,
192284451,50011,30,2002-2008,288,California - Alpine,0O0603,28,1219,1625,29,Female; American Indian or Alaska Native (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6003,,
192284452,50011,30,2002-2008,288,California - Alpine,0O0603,28,1220,1629,29,Female; Asian or Pacific Islander (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6003,,
192284453,50011,30,2002-2008,288,California - Alpine,0O0603,28,1221,1637,29,Female; Hispanic or Latino (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6003,,
192284454,50011,30,2002-2008,288,California - Alpine,0O0603,28,1222,1645,29,"Female; White, non-Hispanic (Age-adjusted)",Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6003,,
192284455,50011,30,2002-2008,288,California - Alpine,0O0603,28,1223,1649,29,"Female; Black or African American, non-Hispanic (Age-adjusted)",Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6003,,
192284456,50011,30,2002-2008,288,California - Alpine,0O0603,28,1226,1641,29,Female; Not Hispanic or Latino (Age-adjusted),Sex; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6003,,
192284457,50011,30,2002-2008,288,California - Alpine,0O0603,28,1228,1719,29,White (Age-adjusted),Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6003,,
192284458,50011,30,2002-2008,288,California - Alpine,0O0603,28,1231,1722,29,Black or African American (Age-adjusted),Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6003,,
192284459,50011,30,2002-2008,288,California - Alpine,0O0603,28,1233,1724,29,American Indian or Alaska Native (Age-adjusted),Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6003,,
192284460,50011,30,2002-2008,288,California - Alpine,0O0603,28,1237,1728,29,Asian or Pacific Islander (Age-adjusted),Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6003,,
192284461,50011,30,2002-2008,288,California - Alpine,0O0603,28,1245,1735,29,Hispanic or Latino (Age-adjusted),Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6003,,
192284462,50011,30,2002-2008,288,California - Alpine,0O0603,28,1247,1743,29,"White, non-Hispanic (Age-adjusted)",Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6003,,
192284463,50011,30,2002-2008,288,California - Alpine,0O0603,28,1249,1745,29,"Black or African American, non-Hispanic (Age-adjusted)",Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6003,,
192284464,50011,30,2002-2008,288,California - Alpine,0O0603,28,1257,1741,29,Not Hispanic or Latino (Age-adjusted),Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6003,,
192284465,50011,30,2002-2008,289,California - Amador,0O0605,28,1,1,29,Total (Age-adjusted),Total,,12.4,12.4,12.4,,,9.1,9.1,9.1,16.4,16.4,16.4,1.8,1.8,1.8,,,,6005,,
192284466,50011,30,2002-2008,289,California - Amador,0O0605,0,1,1,1,Total,Total,,17.8,17.8,17.8,47,264352,13.1,13.1,13.1,23.6,23.6,23.6,2.6,2.6,2.6,,,,6005,,
192284467,50011,30,2002-2008,289,California - Amador,0O0605,0,317,67,1,Aged <18 years,Age,,,DSU,,,,,,,,,,,,,,,,6005,,
192284468,50011,30,2002-2008,289,California - Amador,0O0605,0,318,179,1,Aged <18 years; Male,Age; Sex,,,DSU,,,,,,,,,,,,,,,,6005,,
192284469,50011,30,2002-2008,289,California - Amador,0O0605,0,327,222,1,Aged <18 years; Female,Age; Sex,,,DSU,,,,,,,,,,,,,,,,6005,,
192284470,50011,30,2002-2008,289,California - Amador,0O0605,0,336,930,1,Aged <18 years; White,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6005,,
192284471,50011,30,2002-2008,289,California - Amador,0O0605,0,337,976,1,Aged <18 years; Black or African American,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6005,,
192284472,50011,30,2002-2008,289,California - Amador,0O0605,0,338,1022,1,Aged <18 years; American Indian or Alaska Native,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6005,,
192284473,50011,30,2002-2008,289,California - Amador,0O0605,0,339,1068,1,Aged <18 years; Asian or Pacific Islander,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6005,,
192284474,50011,30,2002-2008,289,California - Amador,0O0605,0,343,1129,1,Aged <18 years; Hispanic or Latino,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6005,,
192284475,50011,30,2002-2008,289,California - Amador,0O0605,0,344,1269,1,"Aged <18 years; White, non-Hispanic",Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6005,,
192284476,50011,30,2002-2008,289,California - Amador,0O0605,0,345,1319,1,"Aged <18 years; Black or African American, non-Hispanic",Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6005,,
192284477,50011,30,2002-2008,289,California - Amador,0O0605,0,346,1218,1,Aged <18 years; Not Hispanic or Latino,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6005,,
192284478,50011,30,2002-2008,289,California - Amador,0O0605,0,422,81,1,Aged 18-44 years,Age,,,DSU,,,,,,,,,,,,,,,,6005,,
192284479,50011,30,2002-2008,289,California - Amador,0O0605,0,423,183,1,Aged 18-44 years; Male,Age; Sex,,,DSU,,,,,,,,,,,,,,,,6005,,
192284480,50011,30,2002-2008,289,California - Amador,0O0605,0,432,226,1,Aged 18-44 years; Female,Age; Sex,,,DSU,,,,,,,,,,,,,,,,6005,,
192284481,50011,30,2002-2008,289,California - Amador,0O0605,0,441,935,1,Aged 18-44 years; White,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6005,,
192284482,50011,30,2002-2008,289,California - Amador,0O0605,0,442,981,1,Aged 18-44 years; Black or African American,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6005,,
192284483,50011,30,2002-2008,289,California - Amador,0O0605,0,443,1027,1,Aged 18-44 years; American Indian or Alaska Native,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6005,,
192284484,50011,30,2002-2008,289,California - Amador,0O0605,0,444,1073,1,Aged 18-44 years; Asian or Pacific Islander,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6005,,
192284485,50011,30,2002-2008,289,California - Amador,0O0605,0,445,1134,1,Aged 18-44 years; Hispanic or Latino,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6005,,
192284486,50011,30,2002-2008,289,California - Amador,0O0605,0,446,1274,1,"Aged 18-44 years; White, non-Hispanic",Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6005,,
192284487,50011,30,2002-2008,289,California - Amador,0O0605,0,447,1324,1,"Aged 18-44 years; Black or African American, non-Hispanic",Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6005,,
192284488,50011,30,2002-2008,289,California - Amador,0O0605,0,448,1223,1,Aged 18-44 years; Not Hispanic or Latino,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6005,,
192284489,50011,30,2002-2008,289,California - Amador,0O0605,0,789,132,1,Aged 45-64 years,Age,,,DSU,,10,86119,,,,,,,,,,,,,6005,,
192284490,50011,30,2002-2008,289,California - Amador,0O0605,0,790,196,1,Aged 45-64 years; Male,Age; Sex,,,DSU,,,,,,,,,,,,,,,,6005,,
192284491,50011,30,2002-2008,289,California - Amador,0O0605,0,799,239,1,Aged 45-64 years; Female,Age; Sex,,,DSU,,,,,,,,,,,,,,,,6005,,
192284492,50011,30,2002-2008,289,California - Amador,0O0605,0,808,948,1,Aged 45-64 years; White,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6005,,
192284493,50011,30,2002-2008,289,California - Amador,0O0605,0,809,994,1,Aged 45-64 years; Black or African American,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6005,,
192284494,50011,30,2002-2008,289,California - Amador,0O0605,0,810,1040,1,Aged 45-64 years; American Indian or Alaska Native,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6005,,
192284495,50011,30,2002-2008,289,California - Amador,0O0605,0,811,1086,1,Aged 45-64 years; Asian or Pacific Islander,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6005,,
192284496,50011,30,2002-2008,289,California - Amador,0O0605,0,812,1149,1,Aged 45-64 years; Hispanic or Latino,Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6005,,
192284497,50011,30,2002-2008,289,California - Amador,0O0605,0,813,1287,1,"Aged 45-64 years; White, non-Hispanic",Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6005,,
192284498,50011,30,2002-2008,289,California - Amador,0O0605,0,814,1337,1,"Aged 45-64 years; Black or African American, non-Hispanic",Age; Race/Ethnicity,,,DSU,,,,,,,,,,,,,,,,6005,,
192284499,50011,30,2002-2008,289,California - Amador,0O0605,0,815,1237,1,Aged 45-64 years; Not Hispanic or Latino,Age; Race/Ethnicity,,,DSU,,10,80147,,,,,,,,,,,,,6005,,
